"COD_SETOR";"NOM_SETOR";"COD_TIPO_AUTOR";"DES_TIPO_AUTOR";"SGL_UF_AUTOR";"SGL_PARTIDO";"COD_GRUPO_AUTOR";"DES_GRUPO_AUTOR";"NOM_AUTOR";"COD_EMENDA";"COD_UNID_ORCA";"NOM_ABREV_UNID_ORCA";"Funcional";"Título";"SALDO_ACREC";"VAL_CANC";"SALDO";"DES_DECISAO_PARECER";"COD_AUTOR";"COD_ESFERA";"COD_DECISAO_PARECER";"COD_FONTE";"COD_GND";"COD_MOD_APLIC"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000633";"26310";"EAF- Cáceres - MT";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";613716;0;613716;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000634";"26311";"EAF- Castanhal - PA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";833230;0;833230;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000635";"26312";"EAF- Catu - BA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";737096;0;737096;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000636";"26313";"EAF- Colatina - ES";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";751442;0;751442;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000637";"26314";"EAF- Concórdia - SC";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";693915;0;693915;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000638";"26315";"EAF- Crato - CE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";832458;0;832458;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000639";"26316";"CEFET Cuiabá - MT";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";689316;0;689316;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000640";"26317";"EAF- Iguatu - CE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";912943;0;912943;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000641";"26318";"EAF- Inconfidentes - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";796475;0;796475;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000642";"26319";"CEFET Januária - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";647437;0;647437;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000643";"26320";"EAF- Machado - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";836285;0;836285;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000644";"26321";"EAF- Manaus - AM";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";759260;0;759260;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000645";"26322";"EAF- Muzambinho - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";730910;0;730910;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000646";"26323";"CEFET Petrolina - PE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1457064;0;1457064;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000647";"26324";"CEFET Rio Pomba - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";825270;0;825270;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000648";"26325";"CEFET Rio Verde - GO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";788263;0;788263;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000649";"26326";"EAF- Salinas - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";687916;0;687916;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000650";"26327";"EAF- Santa Teresa - ES";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";885487;0;885487;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000651";"26328";"EAF- São Cristóvão - SE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";771841;0;771841;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000652";"26329";"EAF- S.J.Evangelista - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";785406;0;785406;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000653";"26330";"EAF- São Luís - MA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";777971;0;777971;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000654";"26331";"CEFET São Vicente do Sul - RS";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";740556;0;740556;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000655";"26332";"EAF- Satuba - AL";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";836706;0;836706;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000656";"26333";"EAF- Sertão - RS";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";673627;0;673627;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000657";"26334";"EAF- Sousa - PB";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";654221;0;654221;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000658";"26335";"CEFET - Uberaba - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1204873;0;1204873;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000659";"26336";"EAF- Uberlândia - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";695341;0;695341;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000660";"26337";"CEFET - Urutaí - GO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";989196;0;989196;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000661";"26338";"EAF- Vitória S. Antão-PE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";643312;0;643312;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000662";"26339";"EAF- S.Gab. Cachoeira-AM";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";501030;0;501030;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000663";"26340";"EAF- Sombrio - SC";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";725391;0;725391;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000664";"26341";"EAF- Ceres - GO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";562129;0;562129;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000665";"26342";"EAF- Colorado do Oeste-RO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";561542;0;561542;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000666";"26343";"EAF- Codó - MA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";310503;0;310503;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000667";"26344";"EAF- Antônio J.Teixeira-BA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";474227;0;474227;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000668";"26345";"EAF- Rio do Sul - SC";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";563907;0;563907;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000669";"26346";"EAF- Santa Inês - BA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";435534;0;435534;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000670";"26347";"EAF- Senhor do Bomfim-BA";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";377394;0;377394;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000671";"26350";"UFGD";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1000;0;1000;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000672";"26351";"UFRB";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1000;0;1000;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000673";"26352";"UFABC";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1000;0;1000;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000707";"26298";"FNDE";"12.306.1061.0513.0035";"Apoio à Alimentação Escolar na Educação Básica - No Estado de São Paulo";28734629;0;28734629;"Aprovada";"8100";"2";"1";"118";"3";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001202";"26101";"M. da Educação";"12.364.1073.4005.0001";"Funcionamento da Residência Médica - Nacional";75000000;0;75000000;"Aprovada";"8100";"1";"1";"112";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001204";"26298";"FNDE";"12.306.1061.0513.0029";"Apoio à Alimentação Escolar na Educação Básica - No Estado da Bahia";15000000;0;15000000;"Aprovada";"8100";"2";"1";"118";"3";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001205";"26298";"FNDE";"12.306.1061.0513.0031";"Apoio à Alimentação Escolar na Educação Básica - No Estado de Minas Gerais";10500991;0;10500991;"Aprovada";"8100";"2";"1";"118";"3";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001221";"26298";"FNDE";"12.122.1067.7E12.0053";"AQUISIÇÃO DO EDIFÍCIO-SEDE DO FNDE - no Distrito Federal";20000000;0;20000000;"Aprovada";"8100";"1";"1";"100";"5";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001456";"26291";"CAPES";"12.122.1375.11L3.0101";"Aquisição e Ampliação do Prédio da Capes - Em Brasília - DF";5450023;0;5450023;"Aprovada";"8100";"1";"1";"250";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81001597";"26101";"M. da Educação";"12.364.1073.4004.0001";"Serviços à Comunidade por meio da Extensão Universitária - Nacional";20000000;0;20000000;"Aprovada";"8100";"1";"1";"112";"3";"90"
